id,name,stars,stars_raw,scale,year,quarter,price,rooms,ppr,ppr_src,rent,rent_room,yield,deal,comune,sigla,provincia,regione,lat,lon,geo_conf,geo_src,url_place,doc,note,maps
232,Hotel Cruiser,4,4,,2021,Q4,6750000.0,117,57692,57692,,,,Auction,Pesaro,PU,Pesaro e Urbino,Marche,43.916198,12.914238,high,Google place pin,Uappala Hotel Cruiser,Thrends Bullettin,"Buyer Markus Srl riconducibile a Nardo Filippetti che è proprietario, sempre a Pesaro, anche dell’hotel Excelsior e del Nautilus.","https://www.google.com/maps/place/Uappala+Hotel+Cruiser/@43.9161891,12.9142324,15z/data=!4m18!1m9!3m8!1s0x0:0x786eb17460c1998a!2sUappala+Hotel+Cruiser!5m2!4m1!1i2!8m2!3d43.9161977!4d12.9142384!3m7!1s0x0:0x786eb17460c1998a!5m2!4m1!1i2!8m2!3d43.9161977!4d12.9142384"
233,Londra & Cargill Hotel,4,4,Upscale,2021,Q4,33200000.0,101,328713,328713,,,,Sale,Roma,RM,Roma,Lazio,41.908526,12.497186,high,Google place pin,"Piazza Sallustio, 18, 00187 Roma RM",Europe Re Bullettin,"The transaction has been structured as a share sale of the company which owns the freehold hotel and its operations, from certain members of the De Romanis family, for a purchase price of €34.5m, subject to working capital and other customary price adjustments, which resulted in €33.2m payable by the group on completion. Buyer PPHE.","https://www.google.com/maps/place/Piazza+Sallustio,+18,+00187+Roma+RM/@41.9085264,12.4949978,17z/data=!3m1!4b1!4m5!3m4!1s0x132f61085c078585:0xbcc3be1f28bea079!8m2!3d41.9085264!4d12.4971865"
234,Hotel Delizia,4,4,,2021,Q2,2021663.0,35,57762,57762,,,,Sale,Cervia,RA,Ravenna,Emilia-Romagna,44.285473,12.3503,medium,map viewport centre,,ADE,,"https://www.google.it/maps/@44.2854727,12.3502999,3a,75y,356.46h,98.85t/data=!3m6!1e1!3m4!1svlw7fXf5mTgGlHdQrTOzUQ!2e0!7i13312!8i6656"
235,Lefay Resort & SPA Lago di Garda,5,5,Luxury,2021,Q4,59000000.0,93,634409,634409,,,,Sale,Gargnano,BS,Brescia,Lombardia,45.686899,10.645559,high,Google place pin,Lefay Resort & SPA Lago di Garda,Thrends Bullettin,Sale and lease back,"https://www.google.com/maps/place/Lefay+Resort+%26+SPA+Lago+di+Garda/@45.6863181,10.6447827,17.67z/data=!4m8!3m7!1s0x0:0x1f2bc28085adb9!5m2!4m1!1i2!8m2!3d45.6868988!4d10.6455586"
236,Hotel Villa Capri,4,4,,2021,Q4,10000000.0,45,222222,222222,,,,Sale,Gardone Riviera,BS,Brescia,Lombardia,45.622887,10.57118,high,Google place pin,Villa Capri,Thrends Bullettin,,"https://www.google.com/maps/place/Villa+Capri/@45.6228866,10.5711803,15z/data=!4m9!3m8!1s0x0:0x31f33e0f568ab025!5m3!1s2022-05-18!4m1!1i2!8m2!3d45.6228866!4d10.5711803"
237,Hotel Le Palme,4,4,,2021,Q4,24000000.0,92,260870,260870,,,,Sale,Arzachena,SS,Sassari,Sardegna,41.138217,9.508055,high,Google place pin,Hotel le Palme,"Rogito, Thrends bullettin","Sixth street, da trasformare in 5 stelle come da progetto precedente","https://www.google.it/maps/place/Hotel+le+Palme/@41.1382265,9.5069669,262m/data=!3m2!1e3!4b1!4m9!3m8!1s0x12d940d099270e95:0x5ca6b38d0dccd3d6!5m3!1s2022-05-18!4m1!1i2!8m2!3d41.1382171!4d9.508055"
238,Hotel Residence Solaria,4,4,,2022,Q1,3840000.0,116,33103,33103,,,,Auction,Mezzana,TN,Trento,Trentino-Alto Adige/Südtirol,46.304943,10.810484,high,Google place pin,Hotel Solaria,Thrends Bullettin,"Saffi Re - Mondotondo srl, gruppo S.A.F.F.I. (Società per Azioni Fiduciaria Finanziaria Italiana)","https://www.google.com/maps/place/Hotel+Solaria/@46.3049431,10.8104844,15z/data=!4m9!3m8!1s0x0:0xd614c1a4140fa63c!5m3!1s2022-05-18!4m1!1i2!8m2!3d46.3049431!4d10.8104844"
239,Hotel la Tana dell'Orso,3,3,,2020,Q4,3430000.0,14,245000,245000,,,,Sale,Ponte di Legno,BS,Brescia,Lombardia,46.248476,10.531699,high,formaps pin,,AdE,http://www.latanadellorsopontedilegno.it/,"https://www.formaps.it/?mappa.coordinate=46.24847620311628,10.53169906139374"
240,Hotel Commodore,3,3,,2022,Q1,3750000.0,220,17045,17045,,,,Auction,Montegrotto Terme,PD,Padova,Veneto,45.324706,11.783321,high,Google place pin,Hotel Commodore,Thrends Bullettin,Aggiudicato al fondo israeliano Jerusalem Gardens Mordoch,"https://www.google.com/maps/place/Hotel+Commodore/@45.3249462,11.7834008,15z/data=!4m8!3m7!1s0x0:0xfbe335e61873ba03!5m2!4m1!1i2!8m2!3d45.3247059!4d11.7833211"
241,Hotel San Marco,,n.a.,,2021,Q2,5000000.0,50,100000,100000,,,,Auction,,,,,,,nan,nan,"Piazza Roma, 6, 32043 Cortina d'Ampezzo BL",Thrends Bullettin,"buyer Famiglia Gualandi, chiuso da numerosi anni.","https://www.google.com/maps/place/Piazza+Roma,+6,+32043+Cortina+d'Ampezzo+BL/data=!4m2!3m1!1s0x4778343095c049e7:0xf5542071bae948e6?sa=X&ved=2ahUKEwjP0LfSv4b2AhUUHewKHdehDLYQ8gF6BAgCEAE"
242,Hotel Cristallo (Marriott Luxury Collection),5,5,,2021,Q2,65000000.0,74,878378,100000,,,,Sale,Cortina d'Ampezzo,BL,Belluno,Veneto,46.532937,12.145772,high,Google place pin,"Cristallo, Luxury Collection Resort & Spa, Cortina d'Ampezzo",Thrends Bullettin - Castello (Valore) aprox,Attestor Capital da Fam. Gualandi,"https://www.google.com/maps/place/Cristallo,+Luxury+Collection+Resort+%26+Spa,+Cortina+d'Ampezzo/@46.5329219,12.1435785,17z/data=!3m1!4b1!4m8!3m7!1s0x4778344966abdbfb:0xd483f38b4c783dc1!5m2!4m1!1i2!8m2!3d46.5329373!4d12.145772"
243,Hotel Europa,4,4,,,,5900000.0,45,131111,131000,,,,Sale,Cortina d'Ampezzo,BL,Belluno,Veneto,46.541446,12.135194,high,Google place pin,Hotel Europa,Thrends Bullettin,"Buyer Ricerca11 (Edizione Property, Benetton)","https://www.google.com/maps/place/Hotel+Europa/@46.5414456,12.1351938,15z/data=!4m8!3m7!1s0x0:0x28e5baf5357c4aa6!5m2!4m1!1i2!8m2!3d46.5414456!4d12.1351938"
244,Hotel Italia,,n.a.,,,,4300000.0,35,122857,123000,,,,Sale,Cortina d'Ampezzo,BL,Belluno,Veneto,46.539622,12.136793,high,Google place pin,"Via Guglielmo Marconi, 2, 32043 Cortina d'Ampezzo BL",Thrends Bullettin,Chiuso da circa 20 anni,"https://www.google.com/maps/place/Via+Guglielmo+Marconi,+2,+32043+Cortina+d'Ampezzo+BL/@46.5396215,12.1346045,17z/data=!3m1!4b1!4m5!3m4!1s0x4778343a13a3955b:0xa09d18f3c093f295!8m2!3d46.5396215!4d12.1367932"
245,Hotel Ancora,4,4,,2020,Q2,20000000.0,49,408163,408000,,,,Sale,Cortina d'Ampezzo,BL,Belluno,Veneto,46.537156,12.137985,high,Google place pin,Ancora,Thrends Bullettin,Renzo Rosso (Red Circle),"https://www.google.com/maps/place/Ancora/@46.5371556,12.1379851,15z/data=!4m8!3m7!1s0x0:0xce799f9d9399f851!5m2!4m1!1i2!8m2!3d46.5371556!4d12.1379851"
246,Rosapetra SPA & Resort,5,5,Luxury,2021,Q3,21000000.0,29,724138,724000,,,,Sale,Cortina d'Ampezzo,BL,Belluno,Veneto,46.516364,12.143072,high,Google place pin,Rosapetra SPA Resort,Thrends Bullettin,Antonio Onorato compratore,"https://www.google.com/maps/place/Rosapetra+SPA+Resort/@46.516333,12.140834,17z/data=!3m1!4b1!4m8!3m7!1s0x477835bb13a7caf7:0x3694de921c470fd7!5m2!4m1!1i2!8m2!3d46.5163644!4d12.143072"
247,Hotel Mosaico,4,4,,2022,Q1,1250000.0,32,39062,39062,,,,Auction,Cesena,FC,Forlì-Cesena,Emilia-Romagna,44.145958,12.218438,high,Google place pin,Mosaico Suite,Thrends Bullettin,,"https://www.google.com/maps/place/Mosaico+Suite/@44.1459575,12.2184381,15z/data=!4m5!3m4!1s0x0:0xf4814ac361247bbb!8m2!3d44.1459575!4d12.2184381"
248,NH Milano Concordia,4,4,,2019,Q3,19000000.0,155,122581,122581,1360000.0,8774.193548387097,0.07157894736842105,Sale,,,,,,,nan,nan,,V. Cartella,Rogito,
249,NH Collection Citylife,4,4,Upper Upscale,2019,Q2,54100000.0,185,292432,292432,3246000.0,,0.06,Sale,,,,,,,nan,nan,,,,
250,Hotel la Calcina,3,3,,2021,Q2,6659300.0,25,266372,266372,,,,Sale,Venezia,VE,Venezia,Veneto,45.428979,12.328555,high,formaps pin,,AdE,,"https://www.formaps.it/?mappa.coordinate=45.42897886949745,12.328555287911403"
251,Palazzina Grassi,5,5,Luxury,2022,Q1,4500000.0,26,173077,173077,,,,Sale,Venezia,VE,Venezia,Veneto,45.433958,12.328181,high,Google place pin,Palazzina Grassi,Bulletin,,"https://www.google.com/maps/place/Palazzina+Grassi/@45.4340107,12.328183,15z/data=!4m8!3m7!1s0x0:0x10cc99f1bf77a538!5m2!4m1!1i2!8m2!3d45.4339581!4d12.3281808"
252,Ex Radisson Blu Hotel,5,5,,2021,Q2,47000000.0,232,202586,202586,,,,Sale,Roma,RM,Roma,Lazio,41.896423,12.506268,high,formaps pin,,AdE,"Buyer Fondo Shire 2 (Blantyre), distressed","https://www.formaps.it/?mappa.coordinate=41.896423222975066,12.506267941776402"
253,IH Hotels Roma Z3,4,4,,2021,Q4,16000000.0,260,61538,61538,,,,Sale,Roma,RM,Roma,Lazio,41.901069,12.57021,high,formaps pin,,Thrends Bullettin,,"https://www.formaps.it/?mappa.coordinate=41.9010693323346,12.570209700832354"
254,Hotel 1200 - Hotel le Baite 1800,3,3,,2022,Q2,1798000.0,282,6376,6376,,,,Auction,Artogne,BS,Brescia,Lombardia,45.837107,10.238638,high,Google place pin,Residence Le Baite,Thrends Bullettin,140 rooms (hotel 1200) and 142 apartments (hotel le baite 1800),"https://www.google.com/maps/place/Residence+Le+Baite/@45.8367038,10.236925,17.54z/data=!4m16!1m10!4m9!1m4!2m2!1d9.1962209!2d45.4669624!4e1!1m3!2m2!1d10.2392068!2d45.8380256!3m4!1s0x4783d1d0e11e7847:0x75be8abc33da2d1!8m2!3d45.8371069!4d10.2386379"
255,Hotel Imperial,4,4,,2022,Q2,980000.0,115,8522,8522,,,,Auction,Montegrotto Terme,PD,Padova,Veneto,45.324365,11.782167,high,Google place pin,Hotel Imperial,Thrends Bullettin,"A rilevare l’asset l’imprenditore Giorgio Bonelli: per la ristrutturazione Bonelli dovrà spendere 10 volte tanto, attorno ai 10 milioni di euro. Il progetto vuole far rinascere il ‘cowboy dei fumetti’ inventato dal padre: l’hotel Imperial diventerà l’hotel di Tex Willer e affiancherà un parco tematico, il Tex Willer World","https://www.google.com/maps/place/Hotel+Imperial/@45.324408,11.7821486,3a,75y,343.75h,92.57t/data=!3m7!1e1!3m5!1sn8cS6R2i2pNnN9ZBb_vYcA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dn8cS6R2i2pNnN9ZBb_vYcA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D99.584175%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m13!1m2!2m1!1shotel+imperial+montegrotto+terme!3m9!1s0x477edf79bcbcd2c7:0xb3fcf9d51dfb30d7!5m2!4m1!1i2!8m2!3d45.3243647!4d11.782167!15sCiBob3RlbCBpbXBlcmlhbCBtb250ZWdyb3R0byB0ZXJtZZIBBWhvdGVs!16s%2Fg%2F11t0jwqkzt"
256,Ex SHG Hotel Verona,4,4,,2022,Q2,7400000.0,112,66071,66071,,,,Sale,Verona,VR,Verona,Veneto,45.430063,11.056702,high,Google place pin,"Via Unità d'Italia, 346, 37132 Verona VR",Thrends Bullettin,"Next Re SIIQ S.p.A (Nova Re) ha recentemente sottoscritto, con AHC International Consulting AG, società austriaca operativa nel settore alberghiero con il marchio “Amedia Hotel”, un contratto preliminare per la vendita","https://www.google.com/maps/place/Via+Unit%C3%A0+d'Italia,+346,+37132+Verona+VR/@45.4300083,11.0565397,20.25z/data=!4m5!3m4!1s0x477f5ebb4c817a67:0x78d985fe9e7bbd2b!8m2!3d45.4300634!4d11.0567022"
257,Fontebussi Tuscan Resort,3,3,,2022,Q2,3700000.0,64,57812,57812,,,,Sale,Cavriglia,AR,Arezzo,Toscana,43.503681,11.501155,high,Google place pin,Fontebussi Tuscan Resort,Thrends Bullettin,"È stato rilevato da Chapter Hotels Italia il complesso del Fontebussi Tuscan Resort. di Cavriglia (AR), in Toscana. La struttura alberghiera, di categoria 3 stelle, è composta da nove fabbricati e terreni collocati su una superficie complessiva di 76 ettari. La superficie coperta copre, invece, un totale di 9.200 mq (di cui 6.750 già agibili e destinati all’attuale uso). Il complesso ricettivo era composto, al momento dell’acquisto, da 64 chiavi, due piscine, ristorante (ca. 100 coperti), bar (ca. 80 coperti), sala per eventi, parcheggio.","https://www.google.com/maps/place/Fontebussi+Tuscan+Resort/@43.5036769,11.5011527,15z/data=!4m8!3m7!1s0x0:0x473f262ed340c06a!5m2!4m1!1i2!8m2!3d43.503681!4d11.5011552"
258,FerroHotel,4,4,,2022,Q2,715000.0,21,34048,34048,,,,Auction,Modica,RG,Ragusa,Sicilia,36.852519,14.752521,high,Google place pin,FerroHotel,Thrends Bullettin,,"https://www.google.com/maps/place/FerroHotel/@36.852465,14.752445,15z/data=!4m8!3m7!1s0x0:0x754987551256709d!5m2!4m1!1i2!8m2!3d36.8525185!4d14.7525209"
259,Approdo di Venere,3,3,,2019,Q4,976600.0,13,75123,75123,,,,Sale,Vieste,FG,Foggia,Puglia,41.887095,16.181054,high,formaps pin,,AdE,Due transazioni consecutive avalori moto simili,"https://www.formaps.it/?mappa.coordinate=41.88709515882955,16.181053519248966"
260,Hotel Lloyd,4,4,,2021,Q2,13300000.0,56,237500,237500,,,,Sale,Milano,MI,Milano,Lombardia,45.458078,9.192306,high,formaps pin,,AdE,,"https://www.formaps.it/?mappa.coordinate=45.45807808489687,9.192305803298952"
261,Hotel Dolomiti,3,3,,2020,Q3,,75,,,,,,Auction,Cortina d'Ampezzo,BL,Belluno,Veneto,46.530777,12.140525,medium,map viewport centre,,Thrends Bullettin,Banor Special Situations,"https://www.google.com/maps/@46.5307774,12.1405253,3a,73.7y,260.05h,97.74t/data=!3m6!1e1!3m4!1sQqRvpn6enH4kKreeBY95cA!2e0!7i13312!8i6656"
262,Hotel Simplon,2,2,,2021,Q1,1245000.0,18,69167,69000,,,,Sale,,,,,,,nan,nan,,AdE,,https://www.google.com/travel/hotels/Hotel%20Simplon%20Stresa%2C%20Corso%20Italia%2C%2046/entity/CgsIwaPtjL7osNr7ARAB?q=hotel%20simplon%20stresa&g2lb=2502548%2C2503771%2C2503781%2C4258168%2C4270442%2C4284970%2C4291517%2C4306835%2C4515404%2C4597339%2C4649665%2C4722900%2C4723331%2C4738544%2C4741665%2C4754388%2C4757164%2C4758493%2C4762561%2C4777463%2C4786153%2C4786958%2C4787395%2C4794648%2C4799644%2C4799687&hl=en-IT&gl=it&ssta=1&ts=CAESABogCgIaABIaEhQKBwjmDxAGGBQSBwjmDxAGGBUYATICEAAqCQoFOgNFVVIaAA&rp=EMGj7Yy-6LDa-wEQ2bXT-vT7i95ZOAJAAEgCogEmSG90ZWwgU2ltcGxvbiBTdHJlc2EsIENvcnNvIEl0YWxpYSwgNDbAAQM&ap=aAE&ictx=1&ved=0CAAQ5JsGahcKEwjQvICmhbz4AhUAAAAAHQAAAAAQAw&utm_campaign=sharing&utm_medium=link&utm_source=htls
263,Hotel Britannia Excelsior,3,3,,2021,Q4,32700000.0,285,114737,115000,,,,Sale,Griante,CO,Como,Lombardia,45.992198,9.237986,high,Google place pin,Hotel Britannia Excelsior Lake Como,internal file,"Hotel Britannia, acquisito da Kryalos (tramite Fondo ""Novum"").  Da atto di compravendita si evince che l'hotel era locato. Non abbiamo evidenza del contratto di locazione, non essendo registrato su SISTER.  Oggi (da Google Street View) l'hotel è in fase di ristrutturazione.  The Bulletin parlava di un'acquisizione da parte di Bain Capital per 50 mln €, nello stesso periodo. Da visura e ispezione fatta in ottobre 2024, recepiamo dato certo di acquisizione e prezzo.","https://www.google.com/maps/place/Hotel+Britannia+Excelsior+Lake+Como/@45.9923293,9.2377921,15z/data=!4m8!3m7!1s0x0:0x49edb4e1706df7fc!5m2!4m1!1i2!8m2!3d45.9921983!4d9.2379864"
264,Hotel Majestic,5,5,Luxury,2022,Q2,100000000.0,98,1020408,1020000,,,,Sale,Roma,RM,Roma,Lazio,41.905558,12.487875,medium,map viewport centre,Hotel Majestic,"Thrends Bullettin, approx","il Boscalt Hospitality Fund, fondo di investimento alternativo creato da Edmond de Rothschild e la società di private equity immobiliare Boscalt, ha finalizzato l’acquisizione dell'Hotel Majestic, storico 5 stelle capitolino, localizzato in Via Veneto. L'investimento totale tra acquisizione dell’asset e interventi capex dovrebbe collocarsi, secondo indiscrezioni, intorno EUR 100 mln. L'hotel, fino al 2014 di proprietà di Mediocredito Italiano SpA, poi passato ad un privato (Alberghi Riuniti Via Veneto Srl) era stato messo sul mercato lo scorso inverno con il supporto di Cushman & Wakefield. L’albergo attualmente dispone di 98 camere, ristoranti, due bar, un centro benessere e una terrazza orientata su via Veneto. L’asset sarà completamente rinnovato e rilanciato come un 5* di posizionamento lifestyle ed un inventario di 83 camere più spaziose","https://www.google.com/maps/place/Hotel+Majestic/@41.9055575,12.487875,15z/data=!4m2!3m1!1s0x0:0x9d92b204c5cb631b?sa=X&ved=2ahUKEwiRmLXszMX4AhVM0oUKHWA_Ab8Q_BJ6BAhREAU"
265,Four Poinits by Sheraton,4,4,Upscale,2021,Q4,48000000.0,239,200837,201000,,,,Sale,Milano,MI,Milano,Lombardia,45.484853,9.198377,high,Google place pin,Four Points by Sheraton Milan Center,Rogito,,"https://www.google.com/maps/place/Four+Points+by+Sheraton+Milan+Center/@45.4847592,9.1985263,18z/data=!4m18!1m9!3m8!1s0x0:0xeee4d6ca75b1c355!2sFour+Points+by+Sheraton+Milan+Center!5m2!4m1!1i2!8m2!3d45.4848532!4d9.198377!3m7!1s0x0:0xeee4d6ca75b1c355!5m2!4m1!1i2!8m2!3d45.4848532!4d9.198377"
266,Hotel Villa Rona,3,3,,2021,Q4,2000000.0,18,111111,111000,,,,Sale,Forte dei Marmi,LU,Lucca,Toscana,43.968467,10.157319,high,formaps pin,,AdE,,"https://www.formaps.it/?mappa.coordinate=43.96846693114395,10.157319009304047"
267,Hotel Belvedere,3,3,,2022,Q1,11500000.0,39,294872,295000,,,,Sale,Forte dei Marmi,LU,Lucca,Toscana,43.958348,10.168862,high,Google place pin,Hotel Belvedere,AdE,"Da qui è passato il gotha dell’imprenditoria e della cultura ma non solo: da Henry Moore (che ogni anno prenotava la solita stanza fronte spiaggia) fino agli Invernizzi, ai Motta, ai Negroni, ai Riello e allo stilista Paul Smith. In tempi recenti ecco invece il calciatore Mario Balotelli e la famiglia di Adriano Galliani. L’albergo è stato poi scelto da Vincenzo Salemme per le riprese del film «A ruota libera»","https://www.google.com/maps/place/Hotel+Belvedere/@43.9583476,10.1684748,19z/data=!4m8!3m7!1s0x12d509f6483ff6c9:0x9906b0584349535f!5m2!4m1!1i2!8m2!3d43.9583477!4d10.1688617"
268,Grand Hotel de la Minerve,5,5,Luxury,2022,Q1,130000000.0,132,984848,985000,,,,Sale,Roma,RM,Roma,Lazio,41.897686,12.477605,high,Google place pin,Grand Hotel de La Minerve,Fonte Castello (valore) approx,New Orient Express (Accor+Arsenale),"https://www.google.com/maps/place/Grand+Hotel+de+La+Minerve/@41.8976864,12.477605,15z/data=!4m8!3m7!1s0x0:0xa5ac1e89a4d4837e!5m2!4m1!1i2!8m2!3d41.8976864!4d12.477605"
269,Hotel Bellevue Suite and Spa,4,4,,2022,Q1,49000000.0,66,742424,742000,,,,Sale,Roma,RM,Roma,Lazio,41.897686,12.477605,medium,map viewport centre,Grand Hotel de La Minerve,Invel RE,"PRODEA Investments and Invel Real Estate announce the acquisition of the Hotel Bellevue Cortina d’Ampezzo in Italy for a major redevelopment opportunity ahead of the 2026 Winter Olympic Games.  The 6-storey building, currently partly hotel and partly private residences located in the centre of the ski resort of Cortina d’Ampezzo, is being acquired by Prodea (75%) and Invel Real Estate (25%), through its discretionary fund “Eudora Fund LP”, for a total purchase price of c. €49m. Prodea and Invel intend to undertake a c. €25m deep refurbishment project, delivering a five-star luxury hotel, with up to 100 rooms, prior to the Games opening. The food and beverage offer will also be upgraded to internationally branded restaurants, establishing the hotel as an F&B destination in Cortina.","https://www.google.com/maps/place/Grand+Hotel+de+La+Minerve/@41.8976864,12.477605,15z/data=!4m2!3m1!1s0x0:0xa5ac1e89a4d4837e?sa=X&ved=2ahUKEwjh2u6qyen4AhXjhM4BHTAiDqMQ_BJ6BAhuEAU"
270,Anglo American Hotel,4,4,Upscale,2021,Q2,25200000.0,115,219130,219130,,,,Sale,Firenze,FI,Firenze,Toscana,43.775184,11.240847,high,Google place pin,NH Italia S.p.a.,AdE,Castello da Immobiliare Uno,"https://www.google.com/maps/place/NH+Italia+S.p.a./@43.7752037,11.2406,19.9z/data=!4m8!3m7!1s0x0:0xef29a39bcdd3bb1b!5m2!4m1!1i2!8m2!3d43.7751836!4d11.2408471"
271,Hotel Milano Alpen Resort Meeting & SPA,4,4,,2022,Q3,1300000.0,40,32500,32500,,,,Auction,Castione della Presolana,BG,Bergamo,Lombardia,45.919166,10.057632,high,Google place pin (multiple pins in URL),Hotel Milano Alpen Resort Meeting & SPA,Bulletin,,"https://www.google.com/maps/place/Hotel+Milano+Alpen+Resort+Meeting+%26+SPA/@45.9190967,10.0577743,20z/data=!4m16!1m7!3m6!1s0x4783dcd2cb308fe1:0xe72a9c9c5bf62b5f!2sVia+Silvio+Pellico,+3,+24020+Castione+della+Presolana+BG!3b1!8m2!3d45.9191439!4d10.0574245!3m7!1s0x4783c32d4aee278b:0x67b072d3d91367a3!5m2!4m1!1i2!8m2!3d45.9191661!4d10.0576319"
272,Hotel Miramare,3,3,,2022,Q3,,46,,,,,,Sale,Rosignano Marittimo,LI,Livorno,Toscana,43.40333,10.410766,high,Google place pin,Hotel Miramare,Bulletin,,"https://www.google.com/maps/place/Hotel+Miramare/@43.4033418,10.4097776,18.25z/data=!4m8!3m7!1s0x12d59b1ccabe2a89:0x87486c4621471209!5m2!4m1!1i2!8m2!3d43.4033304!4d10.4107662"
273,Almar Jesolo Resort & SPA,4,4,,2022,Q3,35662500.0,197,181028,181028,1176862.5,,0.033,Sale,Jesolo,VE,Venezia,Veneto,45.508736,12.65507,high,Google place pin,Almar Stephen Abragan Jesolo Resort & Spa,Rogito,"La società di gestione immobiliare francese PERIAL ha acquistato l' Almar Jesolo Resort Spa di Jesolo, da Castello SGR (Fondo Star), per conto del suo fondo SCPI PF Hospitalité Europe","https://www.google.com/maps/place/Almar+Stephen+Abragan+Jesolo+Resort+%26+Spa/@45.5087362,12.6550704,15z/data=!4m8!3m7!1s0x0:0x5e47ff85aa1482d0!5m2!4m1!1i2!8m2!3d45.5087362!4d12.6550704"
274,Palazzo De Angelis (Roma Trevi),5,5,Luxury,2022,Q3,81000000.0,67,1208955,1208955,,,,Sale,Roma,RM,Roma,Lazio,41.900185,12.482576,medium,map viewport centre,,Bulletin,Il prezzo di 100 mln (approx) comprende due spazi commerciali al piano terreno di 490 mq (valore c.a. 19 mln). Seller Leggiero. Share deal distressed. Hotel da completare.,"https://www.google.it/maps/@41.9001849,12.4825757,3a,72y,309.79h,114.47t/data=!3m6!1e1!3m4!1sVd93hDvxtwomuUyLbYgu6g!2e0!7i16384!8i8192"
275,Hotel Excelsior Venice Lido Resort,5,5,Luxury,2022,Q3,104000000.0,196,530612,530612,,,,Sale,Venezia,VE,Venezia,Veneto,45.404121,12.366854,high,Google place pin,Hotel Excelsior Venice Lido Resort,https://forbes.it/2022/08/01/excelsior-va-agli-inglesi-coima-cede-celebre-hotel-veneziano/,"Seller Coima (fondo Lido di Venezia II), buyer London & Regional Hotels","https://www.google.com/maps/place/Hotel+Excelsior+Venice+Lido+Resort/@45.4041214,12.3668537,15z/data=!4m8!3m7!1s0x0:0x3d6f3beab796ee4f!5m2!4m1!1i2!8m2!3d45.4041214!4d12.3668537"
276,Safestay Pisa,,,Hostel,2019,Q2,25200000.0,115,219130,219130,,,,Sale,Pisa,PI,Pisa,Toscana,43.706943,10.40453,high,Google place pin,Safestay Pisa Hostel,AdE,,"https://www.google.com/maps/place/Safestay+Pisa+Hostel/@43.7069425,10.4023555,17z/data=!3m1!4b1!4m8!3m7!1s0x12d5918552fc6a49:0x14bea4b09ef79442!5m2!4m1!1i2!8m2!3d43.7069431!4d10.4045298"
277,W Rome,5,5,Luxury,2022,Q3,172000000.0,162,1061728,1061728,,,,Sale,Roma,RM,Roma,Lazio,41.906604,12.489246,medium,map viewport centre,W Rome,Bulletin,"A gestire l’exit di Omnam Group dall’investimento, a poco dopo di 1 anno dall’apertura, sarebbe stata Eastdil Secured, buyer CPPIP and Hamilton","https://www.google.com/maps/place/W+Rome/@41.9066035,12.4892458,15z/data=!4m2!3m1!1s0x0:0xaf95c8251fff05ef?sa=X&ved=2ahUKEwjdjMqumO75AhVllFwKHcf5CeAQ_BJ6BAh4EAU"
278,Hotel Cicerone,4,4,,2022,Q3,90000000.0,303,297030,297030,,,,Sale,Roma,RM,Roma,Lazio,41.907638,12.468641,high,Google place pin,iH Hotels Roma Cicerone,Bulletin,"Rumor,  seller Banco BPM","https://www.google.com/maps/place/iH+Hotels+Roma+Cicerone/@41.9076377,12.4664524,17z/data=!3m1!4b1!4m8!3m7!1s0x132f6058e42ea891:0xba35e10b271b0865!5m2!4m1!1i2!8m2!3d41.9076377!4d12.4686411"
279,Cit Hotels Dea Palermo (Ex Motel Agip),4,4,,2022,Q4,400000.0,95,4211,4211,,,,Auction,Palermo,PA,Palermo,Sicilia,38.12729,13.329186,high,Google place pin,"Viale della Regione Siciliana Nord Ovest, 2620, 90145 Palermo PA",Giornale di Sicilia,Buyer Algebris,"https://www.google.com/maps/place/Viale+della+Regione+Siciliana+Nord+Ovest,+2620,+90145+Palermo+PA/@38.12729,13.329186,17z/data=!3m1!4b1!4m5!3m4!1s0x1319ef3be6f9e45b:0x34fe1d58836ee2f8!8m2!3d38.12729!4d13.329186"
